name	url	subscribers	views
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	72100	33027092
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32700	9769528
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	35800	6842454
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	27800	15259865
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51500	11041455
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49100	43842079
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	38100	11496969
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	115000	64853770
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51800	28923094
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	70800	94995264
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41900	15338120
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80000	1023036
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	17100	6616892
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	22424773
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	11800	5516896
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67900	39082181
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1851604
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5970	1738908
HetqTV	https://www.youtube.com/user/HetqTV/about	28900	19613282
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35300	23117916
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27400	21106915
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	34800	30407486
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2539871
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	36900	32721456
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7070	1337559
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	63400	14578589
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	39900	22530902
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39600	4853697
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	67000	29449510
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	23900	8801287
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83100	18828756
Politik. am	https://www.youtube.com/c/Politikam2021/about	20000	6116323
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33700	33927651
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	17800	8861872
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28800	20288569
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14312249
