name	url	subscribers	views
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95500	38148474
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	168000	136096449
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18072249
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	16026825
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31500	19885919
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43700	19947624
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	123000	93177704
Tv9 am	https://www.youtube.com/c/Tv9am/about	76900	11886322
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	42300	20279648
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	73700	33971525
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	33100	10104762
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	37800	8346983
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	30300	17037345
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	52200	11663358
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49700	44116385
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	39100	12089080
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	119000	67732601
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51900	29072755
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71200	95436231
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41800	15358512
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80500	1469348
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	18100	7143863
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	21766146
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12300	5764299
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	68800	39507561
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1886981
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5960	1744037
HetqTV	https://www.youtube.com/user/HetqTV/about	29400	19835012
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35500	23195761
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21174388
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	30884430
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2670230
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37100	32828038
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7390	1467392
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	64700	14211128
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	40500	22762027
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39500	4803471
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	71800	35369492
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	24400	8942841
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83300	18976393
Politik. am	https://www.youtube.com/c/Politikam2021/about	21000	6931692
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33800	34032561
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	18000	9102545
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28900	20328884
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14346063
